taxa	variable	effectsize	se	stat	pvalue	qvalue.withinformula	qvalue	formula	method	n	freq
I-B	Nutrients.24hours.probiotics	0.011318566013012824	0.14974721848960232	0.07558448248438569	0.9397496823283622	0.9866581881662324	0.9969537518688366	~Nutrients.24hours.probiotics + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2706	FALSE:1209, TRUE:1497
I-A	Nutrients.24hours.probiotics	-0.1731029132760021	0.08351034798799188	-2.072831899837047	0.03818792655293072	0.1336577429352575	0.3587593785936457	~Nutrients.24hours.probiotics + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2706	FALSE:1209, TRUE:1497
V	Nutrients.24hours.probiotics	-0.19875973424782048	0.18702477233064063	-1.0627454950001685	0.28789738313856617	0.6717605606566545	0.7434150204600308	~Nutrients.24hours.probiotics + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2706	FALSE:1209, TRUE:1497
IV-B	Nutrients.24hours.quinoa	-0.10311361942052515	0.07033574129394563	-1.466020227036421	0.14264277646582277	0.3328331450869198	0.6071461767519636	~Nutrients.24hours.quinoa + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
bridge	Nutrients.24hours.quinoa	0.04557226072987013	0.057216275855507696	0.7964912089867048	0.42574658314862385	0.7450565205100917	0.8513002382334742	~Nutrients.24hours.quinoa + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
III-A	Nutrients.24hours.quinoa	0.010385978000480035	0.04843073217439376	0.21445015456469388	0.8301960335833816	0.9160770079383719	0.9868254945873739	~Nutrients.24hours.quinoa + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
III-B	Nutrients.24hours.quinoa	0.12331026271256834	0.06307571204674928	1.954956332814373	0.0505882245933109	0.3328331450869198	0.4061514236869297	~Nutrients.24hours.quinoa + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
I-B	Nutrients.24hours.quinoa	-0.23745532772660782	0.1459665034711524	-1.6267795835332626	0.1037839192783792	0.3328331450869198	0.522064563642756	~Nutrients.24hours.quinoa + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
I-A	Nutrients.24hours.quinoa	0.017899934018897678	0.04199496609562902	0.42623999214898195	0.6699329790016624	0.9160770079383719	0.9421103685548582	~Nutrients.24hours.quinoa + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
V	Nutrients.24hours.quinoa	-0.0104636226704145	0.09929743197568823	-0.10537656878152087	0.9160770079383719	0.9160770079383719	0.9969537518688366	~Nutrients.24hours.quinoa + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
IV-B	Nutrients.24hours.saltysnacks	7.251017029677626e-4	0.05441739108904878	0.013324815623395176	0.9893686499401068	0.9893686499401068	0.9973738411111138	~Nutrients.24hours.saltysnacks + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
bridge	Nutrients.24hours.saltysnacks	0.08329097750465013	0.05794243572419944	1.4374780152685913	0.15058221525472024	0.6367023760299514	0.6149827954033904	~Nutrients.24hours.saltysnacks + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
III-A	Nutrients.24hours.saltysnacks	0.022672506533940966	0.04799374086477634	0.4724054871617815	0.6366373884952709	0.7427436199111493	0.9345784143914495	~Nutrients.24hours.saltysnacks + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
III-B	Nutrients.24hours.saltysnacks	0.0539101477891499	0.08497353157217022	0.6344345914746713	0.5257972406854678	0.7427436199111493	0.9119050651888263	~Nutrients.24hours.saltysnacks + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
I-B	Nutrients.24hours.saltysnacks	-0.10427575882280748	0.07811608633105815	-1.334882016245462	0.1819149645799861	0.6367023760299514	0.6272557532401895	~Nutrients.24hours.saltysnacks + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
I-A	Nutrients.24hours.saltysnacks	-0.022849323241798777	0.04102138991431181	-0.5570099718592654	0.5775206160821751	0.7427436199111493	0.9198882123437052	~Nutrients.24hours.saltysnacks + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
V	Nutrients.24hours.saltysnacks	-0.07444455682818801	0.09743453684117953	-0.7640469102812517	0.4448392880595814	0.7427436199111493	0.8682304402450034	~Nutrients.24hours.saltysnacks + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
IV-B	Nutrients.24hours.seeds	0.08203679411457303	0.05028507993513651	1.6314340997447658	0.10279875456866507	0.17989782049516387	0.5212131926526137	~Nutrients.24hours.seeds + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
bridge	Nutrients.24hours.seeds	0.0709167014037967	0.05715180625523797	1.2408479460314026	0.21466192534759393	0.30052669548663147	0.6836530594889185	~Nutrients.24hours.seeds + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
III-A	Nutrients.24hours.seeds	-0.17237830154854733	0.05430408668149289	-3.1743154536340765	0.0015019036416496821	0.010513325491547775	0.06017972522748037	~Nutrients.24hours.seeds + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
III-B	Nutrients.24hours.seeds	-0.1939183966060084	0.10539767047850811	-1.8398736492525305	0.06578678948602677	0.15350250880072916	0.45552408812883155	~Nutrients.24hours.seeds + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
I-B	Nutrients.24hours.seeds	-0.0037158817885786146	0.07413699522719906	-0.05012182888166673	0.9600253046662632	0.9600253046662632	0.9969537518688366	~Nutrients.24hours.seeds + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
I-A	Nutrients.24hours.seeds	0.07682909669160963	0.04079275009870849	1.8834007637558632	0.059646076935328786	0.15350250880072916	0.4334458562589541	~Nutrients.24hours.seeds + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
V	Nutrients.24hours.seeds	-0.10862260877508564	0.10068355992030482	-1.0788514913563336	0.28065393632360225	0.327429592377536	0.734885889636041	~Nutrients.24hours.seeds + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
IV-B	Nutrients.24hours.sourdough	-0.0870789126336307	0.061321750250310406	-1.4200330596922242	0.15559805666832768	0.5445931983391469	0.6149827954033904	~Nutrients.24hours.sourdough + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
bridge	Nutrients.24hours.sourdough	0.010038879377602635	0.05790714861571607	0.17336165944247636	0.8623671600804239	0.8623671600804239	0.9969537518688366	~Nutrients.24hours.sourdough + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
III-A	Nutrients.24hours.sourdough	-0.038679852099445314	0.04959272606516938	-0.7799501089860729	0.43542024209553715	0.7625116564946743	0.8625344802597338	~Nutrients.24hours.sourdough + Technical.run_20201106_isala_cross_5 + Technical.run_20201009_isala_cross_1 + Technical.run_20201204_isala_cross_8 + Technical.run_20201030_isala_cross_4 + General.Age + Technical.run_20201016_isala_cross_2 + Technical.run_20201023_isala_cross_3 + Technical.run_20201120_isala_cross_6 + Technical.run_20201211_isala_cross_9 + Health.Antibiotic.3months + Technical.run_20210119_isala_cross_7 + Sexual.Intercourse.24hours + Technical.libsize	group	2707	
